NL #,natural language,alternative Lnaguage name,birth city,birth state,country,age,gender,onset age,english residence,LOR,learning style,sound file name,ethnologue code,notes,,,
1,mizo,"chin, mizo",mandalay,NULL,myanmar,37,male,6,usa,5,academic,mizo1.mp3,lus,5 july 2015  LING523,,,
16,bengali,bangla,dhaka,NULL,bangladesh,24,female,6,usa,1,academic,bengali16.mp3,ben,6 july 2015.  LING523,,,
563,english,NULL,manassas,virginia,usa,32,male,0,usa,32,naturalistic,english563.mp3,eng,8 july 2015 LING523,,,
48,korean,NULL,seoul,NULL,south korea,32,male,27,usa,6,academic,korean48.mp3,kor,8 july 2015.  LING523,,,
6,tamil,NULL,bangalore,karnataka,india,47,female,6,usa,19,academic,tamil6.mp3,tam,10 july 2015.  LING523,,,
564,english,NULL,casper,wyoming,usa,52,male,0,usa,52,naturalistic,english564.mp3,eng,12 july 2015 LING523,,,
147,spanish,NULL,puerto_cabezas,NULL,nicaragua,26,male,15,NULL,0,academic,spanish147.mp3,spa,14 july 2015.  LING507,,,
148,spanish,NULL,la ceiba,NULL,honduras,19,male,11,NULL,0,academic,spanish148.mp3,spa,14 july 2015.  LING507,,,
565,english,NULL,portland,oregon,usa,27,female,0,usa,27,naturalistic,english565.mp3,eng,"16 july 2015.  residence: moved during childhood: OR, AK, AZ WA.",,,
566,english,NULL,derby,england,uk,22,male,0,uk,22,naturalistic,english566.mp3,eng,16 july 2015.,,,
7,miskito,NULL,bilwi,puerto cabezas,nicaragua,20,male,15,NULL,0,academic,miskito7.mp3,miq,18 july 2015. LING507,,,
1,nicaragua creole english,NULL,bilwi,puerto cabezas,nicaragua,41,male,15,NULL,0,naturalistic,nicaragua_creole_english1.mp3,bzk,18 july 2015. LING507,,,
34,polish,NULL,wroclaw,NULL,poland,48,female,12,usa,23,academic,polish34.mp3,pol,19 july 2015. LING523,,,
91,arabic,najdi,riyadh,NULL,saudi arabia,57,female,12,usa,8,academic,arabic91.mp3,ars,19 july 2015. LING523,,,
92,arabic,NULL,baghdad,NULL,iraq,36,male,10,usa,2,academic,arabic92.mp3,acm,22 july 2015. LING523,,,
8,miskito,NULL,walakitang,rio coco,nicaragua,18,male,12,NULL,0,academic,miskito8.mp3,miq,23 july 2015.  LING507,,,
9,miskito,NULL,bilwi,puerto cabezas,nicaragua,40,male,38,usa,0.2,naturalistic,miskito9.mp3,miq,23 july 2015.  LING507,,,
10,miskito,NULL,kum,rio coco,nicaragua,18,male,13,NULL,0,academic,miskito10.mp3,miq,23 july 2015.  LING507,,,
149,spanish,NULL,bilwi,puerto cabezas,nicaragua,23,male,22,NULL,0,naturalistic,spanish149.mp3,spa,23 july 2015. LING507,,,
2,nicaragua creole english,NULL,waspam,rio coco,nicaragua,50,male,16,NULL,0,naturalistic,nicaragua_creole_english2.mp3,bzk,23 july 2015. LING507,,,
11,miskito,NULL,bilwi,puerto cabezas,nicaragua,18,female,11,NULL,0,academic,miskito11.mp3,miq,26 july 2015.  LING507,,,
150,spanish,NULL,bilwi,puerto cabezas,nicaragua,18,male,13,NULL,0,academic,spanish150.mp3,spa,26 july 2015. LING507,,,
3,nicaragua creole english,NULL,bilwi,puerto cabezas,nicaragua,20,male,8,NULL,0,naturalistic,nicaragua_creole_english3.mp3,bzk,26 july 2015.  LING507,,,
151,spanish,NULL,bilwas karma,rio coco,nicaragua,58,female,50,NULL,0,naturalistic,spanish151.mp3,spa,27 july 2015.  LING507,,,
49,korean,NULL,an yang,NULL,south korea,22,female,7,"usa, canada",1,academic,korean49.mp3,kor,28 july 2015. LING523,,,
21,vietnamese,NULL,hanoi,NULL,vietnam,21,male,16,usa,7,academic,vietnamese21.mp3,vie,28 july 2015. LING523,,,
152,spanish,NULL,barcelona,NULL,spain,51,male,25,usa,26,naturalistic,spanish152.mp3,spa,30 july 2015.  LING523,,,
567,english,NULL,new york,new york,usa,24,male,0,usa,24,naturalistic,english567.mp3,eng,"7 august, 2015.",,,
15,urdu,NULL,mandi bahauddin,punjab,pakistan,28,male,8,uk,1.5,academic,urdu15.mp3,urd,"9 august, 2015",,,
568,english,NULL,quincy,florida,usa,86,female,0,usa,86,naturalistic,english568.mp3,eng,20-Aug-15,,,
569,english,NULL,sydney,NULL,australia,24,male,0,australia,24,naturalistic,english569.mp3,eng,"23 august, 2015",,,
46,russian,NULL,perm,NULL,russia,24,female,7,australia,1,academic,russian46.mp3,rus,"23 august, 2015",,,
570,english,NULL,parma,ohio,usa,42,female,0,usa,42,naturalistic,english570.mp3,eng,9 sept. 2015.  LING523,,,
47,russian,NULL,saransk,NULL,russia,26,female,6,usa,0.4,academic,russian47.mp3,rus,16-Sep-15,,,
15,tagalog,NULL,manila,NULL,philippines,35,female,1,usa,25,naturalistic,tagalog15.mp3,tgl,15 september 2015 (ling523),,,
60,mandarin,chinese,guiyang,guizhou,china,41,female,13,usa,15,academic,mandarin60.mp3,cmn,17 september 2015.  LING523DE,,,
1,tajiki,NULL,khujand,NULL,tajikistan,19,male,7,usa,0.1,academic,tajiki1.mp3,tgk,17 september 2015.  LING523 DE,,,
63,french,NULL,ouagadougou,NULL,burkina faso,37,male,11,usa,16,academic,french63.mp3,fra,18 september 2015.  LING523 DE,,,
93,arabic,NULL,baghdad,NULL,iraq,27,female,10,usa,4.8,academic,arabic93.mp3,acm,20 september 2015.  LING 523 DE,,,
571,english,NULL,washington,dc,usa,39,male,0,usa,39,naturalistic,english571.mp3,eng,"2 october, 2015",,,
94,arabic,NULL,abu dhabi,NULL,united arab emirates,24,female,9,usa,9,academic,arabic94.mp3,afb,"13 october, 2015.",,,
47,dutch,NULL,gouda,NULL,netherlands,37,female,11,"usa, uk, australia, south africa",2.5,academic,dutch47.mp3,nld,27-Oct,,,
61,mandarin,chinese,shangrao,jiangxi,china,33,female,16,northern mariana islands,17,academic,mandarin61.mp3,cmn,8-Nov-15,,,
62,mandarin,chinese,shanghai,NULL,china,24,male,7,usa,5.5,academic,mandarin62.mp3,cmn,5 november 2015.  learned english as a young child in school in china,,,
153,spanish,NULL,bogota,NULL,colombia,21,male,10,usa,6,naturalistic,spanish153.mp3,spa,9-Nov-15,,,
63,mandarin,chinese,jiaozuo,henan,china,27,male,12,usa,4.3,academic,mandarin63.mp3,cmn,10-Nov-15,,,
48,portuguese,NULL,sao paulo,NULL,brazil,31,male,26,usa,3,naturalistic,portuguese48.mp3,por,11 november 2015  LING306,,,
572,english,NULL,fort worth,texas,usa,51,male,0,"usa, uk",48,naturalistic,english572.mp3,eng,12-Nov-15,,,
6,ga,NULL,accra,NULL,ghana,20,female,8,usa,12,academic,ga6.mp3,gaa,13 november 2015.  ling306,,,
27,japanese,NULL,tokyo,NULL,japan,21,female,13,usa,0.2,academic,japanese27.mp3,jpn,"15 november, 2015  LING306",,,
573,english,NULL,painesville,ohio,usa,46,male,0,usa,46,naturalistic,english573.mp3,eng,16-Nov-15,,,
18,hindi,hindi-urdu,new delhi,NULL,india,21,female,5,usa,0.4,academic,hindi18.mp3,hin,18 november 2015.  ling306,,,
4,uzbek,NULL,tashkent,NULL,uzbekistan,35,female,12,usa,9,academic,uzbek4.mp3,uzn,18 november 2015.  ling306,,,
154,spanish,NULL,montevideo,NULL,uruguay,30,male,4,usa,1.5,academic,spanish154.mp3,spa,"18 november 2015  ling306

",,,
16,tagalog,NULL,san pedro laguna,NULL,philippines,20,male,4.5,usa,7.5,naturalistic,tagalog16.mp3,tgl,19 november 2015.  ling306,,,
64,mandarin,chinese,fuzhou,fujian,china,24,female,10,usa,5,academic,mandarin64.mp3,cmn,19 november 2015. ling306,,,
155,spanish,NULL,lima,NULL,peru,27,male,9,usa,15,naturalistic,spanish155.mp3,spa,19 november 2015. ling306,,,
15,thai,NULL,bangkok,NULL,thailand,19,female,7,usa,1.5,academic,thai15.mp3,tha,19 november 2015 ling306,,,
50,korean,NULL,taejon,NULL,south korea,57,female,13,usa,30,academic,korean50.mp3,kor,20 november 2015.  ling306,,,
51,korean,NULL,seoul,NULL,south korea,25,male,16,usa,10,academic,korean51.mp3,kor,20 nov. 2015. LING306,,,
20,amharic,NULL,addis ababa,NULL,ethiopia,52,female,24,usa,1,academic,amharic20.mp3,amh,20 november 2015.  ling306,,,
8,taiwanese,chinese,tainan,NULL,taiwan,54,female,13,usa,29,academic,taiwanese8.mp3,nan,"21 november 2015.  LING306

",,,
48,russian,NULL,fergana,NULL,uzbekistan,29,female,6,usa,21,academic,russian48.mp3,rus,22 november 2015. LING306,,,
6,twi,akan,kumasi,NULL,ghana,20,male,4,usa,3.4,academic,twi6.mp3,aka,"22 november 2015.  LING306

",,,
17,bengali,NULL,sylhet,NULL,bangladesh,19,female,6,usa,13,academic,bengali17.mp3,ben,22 november 2015. LING306,,,
9,czech,NULL,prague,NULL,czech republic,38,male,23,usa,4,academic,czech9.mp3,ces,22 november 2015.  LING306,,,
2,liberian pidgin english,liberian english,monrovia,NULL,liberia,38,female,5,usa,23,academic,liberian_pidgin_english2.mp3,lir,"22 nov 2015.  LING306

",,,
156,spanish,NULL,montevideo,NULL,uruguay,65,female,8,usa,54,academic,spanish156.mp3,spa,22 november 2015. LING306,,,
95,arabic,NULL,kuwait city,NULL,kuwait,31,female,10,usa,1,academic,arabic95.mp3,afb,23 november 2015.  LING306,,,
157,spanish,NULL,mexico city,NULL,mexico,19,female,3,usa,16,naturalistic,spanish157.mp3,spa,23 november 2015.  LING306,,,
8,finnish,NULL,tampere,NULL,finland,18,female,9,usa,0.3,academic,finnish8.mp3,fin,23 november 2015.  LING305,,,
17,tagalog,NULL,alexandria,virginia,usa,21,male,6,usa,20,naturalistic,tagalog17.mp3,tgl,"23 november 2015.  lING306.  residence: born in usa, spoke only tagalog at home.",,,
18,tagalog,NULL,manila,NULL,philippines,77,female,8,usa,69,academic,tagalog18.mp3,tgl,23 november 2015.  LING306,,,
158,spanish,NULL,santurce,NULL,puerto rico,54,female,37,usa,16,academic,spanish158.mp3,spa,23 november 2015. LING306,,,
159,spanish,NULL,san salvador,NULL,el salvador,29,male,21,usa,11,naturalistic,spanish159.mp3,spa,23 november 2015.  LING306,,,
160,spanish,NULL,bogota,NULL,colombia,20,male,7,usa,9,academic,spanish160.mp3,spa,23 november 2013.LING306,,,
22,vietnamese,NULL,bien hoa,NULL,vietnam,23,male,8,usa,8.5,academic,vietnamese22.mp3,vie,23 november 2015. LING523,,,
16,urdu,NULL,karachi,NULL,pakistan,22,male,5,usa,5,academic,urdu16.mp3,urd,23 november 2015. LING306,,,
96,arabic,najdi,riyadh,NULL,saudi arabia,21,male,7,usa,2,academic,arabic96.mp3,ars,23 november 2015.  LING523,,,
97,arabic,NULL,sharjah,NULL,united arab emirates,19,female,4,NULL,0,academic,arabic97.mp3,afb,26-Nov-15,,,
98,arabic,NULL,ras al khaimah,NULL,united arab emirates,19,female,4,NULL,0,academic,arabic98.mp3,afb,26-Nov-15,,,
161,spanish,NULL,leon,NULL,nicaragua,56,female,32,usa,19,academic,spanish161.mp3,spa,29 november 2015.  LING523,,,
99,arabic,NULL,ad dammam,NULL,saudi arabia,25,female,16,usa,2,academic,arabic99.mp3,acw,29 november 2015.  LING 2015,,,
52,korean,NULL,seoul,NULL,south korea,40,male,12,usa,2,academic,korean52.mp3,kor,4 december 2015. LING523,,,
100,arabic,NULL,beirut,NULL,lebanon,40,female,10,usa,20,academic,arabic100.mp3,apc,5 december 2015.  LING523,,,
101,arabic,NULL,doha,NULL,qatar,21,male,10,usa,2,academic,arabic101.mp3,afb,5 december 2015.  LING523,,,
102,arabic,NULL,jiddah,NULL,saudi arabia,22,male,3,usa,5,academic,arabic102.mp3,ajp,"7 december 2015. LING306

reports speaking south levantine arabic",,,
574,english,NULL,toronto,ontario,canada,26,female,0,canada,23,naturalistic,english574.mp3,eng,8-Dec-15,,,
4,xiang,chinese,zhuzhou,hunan,china,23,female,10,usa,1,academic,xiang4.mp3,hsn,10-Dec-15,,,
1,naxi,chinese,shangri-la,yunnan,china,24,female,12,usa,1,academic,naxi1.mp3,nxq,10-Dec-15,,,
575,english,NULL,great falls,virginia,usa,24,male,0,usa,24,naturalistic,english575.mp3,eng,13 december 2015.,,,
3,belarusan,NULL,gomel,NULL,belarus,18,male,6,NULL,0,academic,belarusan3.mp3,bel,14-Dec-15,,,
576,english,NULL,washington,dc,usa,63,female,0,usa,63,naturalistic,english576.mp3,eng,24-Dec-15,,,
36,turkish,NULL,istanbul,NULL,turkey,26,female,12,NULL,0,academic,turkish36.mp3,tur,"11 february, 2016",,,
162,spanish,NULL,mexico city,NULL,mexico,28,male,5,"usa, uk",5,naturalistic,spanish162.mp3,spa,"11 february, 2016",,,
577,english,NULL,san leandro,california,usa,38,female,0,usa,38,naturalistic,english577.mp3,eng,11-Feb-16,,,
578,english,NULL,salford,lancashire,uk,60,male,0,"uk, canada, usa",60,naturalistic,english578.mp3,eng,19 february 2016.  residence: uk 37, canada 7, usa 16.,
579,english,NULL,adelaide,NULL,australia,22,male,0,australia,22,naturalistic,english579.mp3,eng,1-Mar-16,,,
65,mandarin,chinese,tianjin,hebei,china,20,female,5,usa,1.7,academic,mandarin65.mp3,cmn,8-Mar-16,,,
2,tajiki,NULL,khujand,NULL,tajikistan,19,female,12,NULL,0,academic,tajiki2.mp3,tgk,10-Mar-16,,,
3,tajiki,NULL,khujand,NULL,tajikistan,19,female,10,NULL,0,academic,tajiki3.mp3,tgk,1-Apr-16,,,
4,tajiki,NULL,khujand,NULL,tajikistan,19,female,15,NULL,0,academic,tajiki4.mp3,tgk,1-Apr-16,,,
5,tajiki,NULL,dushanbe,NULL,tajikistan,19,male,4,NULL,0,academic,tajiki5.mp3,tgk,9 april 206,,,
6,tajiki,NULL,shaidon,NULL,tajikistan,19,male,16,NULL,0,academic,tajiki6.mp3,tgk,"16 april, 2016",,,
7,tajiki,NULL,buston,NULL,tajikistan,22,male,12,NULL,0,academic,tajiki7.mp3,tgk,16-Apr-16,,,
5,uzbek,NULL,panjakent,NULL,tajikistan,19,male,16,NULL,0,academic,uzbek5.mp3,uzn,"22 april, 2016",,,
8,tajiki,NULL,khistevarz,NULL,tajikistan,18,female,5,NULL,0,academic,tajiki8.mp3,tgk,22-Apr-16,,,
9,tajiki,NULL,khujand,NULL,tajikistan,19,male,17,NULL,0,academic,tajiki9.mp3,tgk,"22 april, 2016",,,
10,tajiki,NULL,konibodom,NULL,tajikistan,19,male,9,NULL,0,academic,tajiki10.mp3,tgk,"22 apri 2016

",,,
580,english,NULL,rochester,new york,usa,21,male,0,usa,21,naturalistic,english580.mp3,eng,9-May-16,,,
581,english,NULL,guelph,ontario,canada,62,female,0,"canada, uk",62,naturalistic,english581.mp3,eng,"18 may 2016.  residence: canada 19 years,  uk, 43 years.",,,
582,english,NULL,dundee,scotland,uk,60,male,0,uk,60,naturalistic,english582.mp3,eng,18 may 2016.,,,
23,vietnamese,NULL,hanoi,NULL,vietnam,21,female,6,uk,3,naturalistic,vietnamese23.mp3,vie,"16 may 2016

",,,
35,polish,NULL,warsaw,NULL,poland,21,male,6,NULL,0,academic,polish35.mp3,pol,25-May-16,,,
11,tajiki,NULL,khujand,NULL,tajikistan,33,female,7,NULL,0,academic,tajiki11.mp3,tgk,31-May-16,,,
12,tajiki,NULL,khujand,NULL,tajikistan,40,female,18,NULL,0,academic,tajiki12.mp3,tgk,31-May-16,,,
13,tajiki,NULL,khujand,NULL,tajikistan,59,female,10,NULL,0,academic,tajiki13.mp3,tgk,31-May-16,,,
14,tajiki,NULL,khujand,NULL,tajikistan,30,female,15,NULL,0,academic,tajiki14.mp3,tgk,31-May-16,,,
36,polish,NULL,bialogard,NULL,poland,19,female,14,NULL,0,academic,polish36.mp3,pol,4-Jun-16,,,
583,english,NULL,london,england,uk,72,male,0,uk,72,naturalistic,english583.mp3,eng,20-Jun-16,,,
103,arabic,NULL,baghdad,NULL,iraq,29,male,10,usa,3,academic,arabic103.mp3,acm,25-Jun-16,,,
584,english,NULL,monterey,california,usa,27,male,0,usa,27,naturalistic,english584.mp3,eng,20-Jul-16,,,
9,danish,NULL,aarhus,NULL,denmark,44,male,10,NULL,0,academic,danish9.mp3,dan,"2 august, 2016",,,
21,romanian,NULL,cluj-napoca,NULL,romania,28,male,7,usa,9,academic,romanian21.mp3,ron,"17 august, 2016",,,
104,arabic,najdi,riyadh,,saudi arabia,31,female,6,usa,4,academic,arabic104.mp3,ars,24-Aug-16,,,
105,arabic,najdi,riyadh,NULL,saudi arabia,23,female,12,,0,academic,arabic105.mp3,ars,24-Aug-16,,,
106,arabic,najdi,riyadh,NULL,saudi arabia,28,male,12,uk,2,academic,arabic106.mp3,ars,24-Aug-16,,,
107,arabic,najdi,riyadh,NULL,saudi arabia,28,male,12,australia,2,academic,arabic107.mp3,ars,24-Aug-16,,,
108,arabic,najdi,riyadh,NULL,saudi arabia,30,female,10,NULL,0,academic,arabic108.mp3,ars,24-Aug-16,,,
109,arabic,najdi,riyadh,NULL,saudi arabia,19,female,10,NULL,0,academic,arabic109.mp3,ars,24-Aug-16,,,
19,hindi,hindi-urdu,irving,texas,usa,19,male,0,usa,19,naturalistic,hindi19.mp3,hin,23 august 2016.   speaker reports that he was exposed mainly to hindi as a child.,,,
585,english,NULL,dumfries,virginia,usa,26,female,0,usa,26,naturalistic,english585.mp3,eng,4-Sep-16,,,
49,portuguese,NULL,santa maria,rio grande do sul,brazil,25,female,13,uk,0.1,academic,portuguese49.mp3,por,3-Sep-16,,,
20,hindi,hindi-urdu,hazaribagh,jharkhand,india,27,male,4,usa,0.1,academic,hindi20.mp3,hin,6-Sep-16,,,
2,konkani,NULL,manipal,karnataka,india,27,male,5,usa,0.1,academic,konkani2.mp3,knn,6-Sep-16,,,
3,telugu,NULL,bellary,karnataka,india,25,male,5,usa,0.1,academic,telugu3.mp3,tel,7-Sep-16,,,
163,spanish,NULL,asuncion,NULL,paraguay,25,male,15,usa,5,academic,spanish163.mp3,spa,7-Sep-16,,,
4,telugu,NULL,hyderabad,NULL,india,22,male,5,usa,0.1,academic,telugu4.mp3,tel,8-Sep-16,,,
3,twi,akan,dormaa,NULL,ghana,23,female,6,usa,0.2,academic,twi3.mp3,aka,9 september 2016.  LING 507,,,
7,twi,akan,abidjan,NULL,ivory coast,19,female,3,usa,0.2,naturalistic,twi7.mp3,aka,9 september 2016.  LING 507. residence:  moved to ghana as a child.  spoke english with grandparents.,,,
110,arabic,najdi,riyadh,NULL,saudi arabia,27,male,7,uk,7,academic,arabic110.mp3,ars,9 september 2016.  LING 507,,,
111,arabic,najdi,riyadh,NULL,saudi arabia,20,female,5,usa,3,academic,arabic111.mp3,ars,9 september 2016.  LING507,,,
112,arabic,najdi,riyadh,NULL,saudi arabia,19,female,3,usa,2.5,academic,arabic112.mp3,ars,9 september 2016.  LING 507,,,
113,arabic,najdi,riyadh,NULL,saudi arabia,20,female,1,usa,4,naturalistic,arabic113.mp3,ars,9 september 2016.  LING 507,,,
114,arabic,NULL,amman,NULL,jordan,23,female,4,"uk, usa",5.5,academic,arabic114.mp3,acm,"9 september 2016.  residence:  5 most UK, 5 years usa;  parents spoke iraqi arabic to informant.  LING507",,,
586,english,NULL,chesterfield,virginia,usa,21,female,0,usa,21,naturalistic,english586.mp3,eng,11 september 2016.  LING582,,,
115,arabic,NULL,damascus,NULL,syria,41,female,19,usa,22,academic,arabic115.mp3,apc,11 september 2016.  LING523,,,
24,cantonese,chinese,hong kong,NULL,china,23,female,3,usa,4,academic,cantonese24.mp3,yue,12 september 2016.  LING 523,,,
49,russian,NULL,novosibirsk,NULL,russia,30,female,5,usa,10,academic,russian49.mp3,rus,12 sept. 2016,,,
4,uyghur,NULL,urumqi,xinjiang,china,22,male,12,"malaysia, usa",3,academic,uyghur4.mp3,uig,13 september 2016.  LING523,,,
4,tibetan,NULL,lhasa,NULL,tibet,65,male,13,usa,25,academic,tibetan4.mp3,bod,13 september 2016.  LING523,,,
5,telugu,NULL,khammam,telangana,india,21,male,4,usa,0.1,academic,telugu5.mp3,tel,14 september 2016. LING507,,,
7,sinhala,sinhalese,nuwara eliya,NULL,sri lanka,35,female,11,usa,5,academic,sinhala7.mp3,sin,12 september 2016.  LING523,,,
164,spanish,NULL,zacatecas,NULL,mexico,35,female,27,usa,19,naturalistic,spanish164.mp3,spa,14 sept. 2016. LING523,,,
50,russian,NULL,st. petersburg,NULL,russia,57,female,42,usa,15,academic,russian50.mp3,rus,15 september 2016.  LING523,,,
17,urdu,NULL,islamabad,NULL,pakistan,20,male,1,usa,1.5,academic,urdu17.mp3,urd,15 september 2016. LING523,,,
1,luba-kasai,tshiluba,mbuji-mayi,NULL,democratic republic of the congo,19,male,18,usa,0.8,academic,luba-kasai1.mp3,lua,18 september 2016.  LING523,,,
25,cantonese,chinese,hong kong,NULL,china,23,male,3,NULL,0,academic,cantonese25.mp3,yue,18 september 2016. LING523,,,
165,spanish,NULL,mayaguez,NULL,puerto rico,62,male,4,usa,11,academic,spanish165.mp3,spa,19 september 2016.  LING523,,,
21,hindi,hindi-urdu,faridabad,haryana,india,26,male,4,usa,1,academic,hindi21.mp3,hin,19 september 2016.  LING507,,,
2,kannada,NULL,bangalore,NULL,india,22,male,10,usa,0.1,academic,kannada2.mp3,kan,19 september 2016. LING507,,,
166,spanish,NULL,santo domingo,NULL,dominican republic,26,female,11,usa,5,academic,spanish166.mp3,spa,19 september 2016. LING507,,,
167,spanish,NULL,lima,NULL,peru,29,female,15,usa,15,academic,spanish167.mp3,spa,19 september 2016. LING507,,,
168,spanish,NULL,pasto,NULL,colombia,28,male,4,usa,0.4,academic,spanish168.mp3,spa,"19 september 2016. LING507

",,,
2,hakka,chinese,ganzhou,jiangxi,china,19,female,11,usa,1,academic,hakka2.mp3,hak,20 september 2016. LING523,,,
22,hindi,hindi-urdu,meerut,uttar pradesh,india,28,male,5,usa,1,academic,hindi22.mp3,hin,21 september 2016. LING507,,,
116,arabic,NULL,al ras,NULL,saudi arabia,30,female,13,usa,4,academic,arabic116.mp3,ars,11 september 2016.  LING306,,,
53,korean,NULL,seoul,NULL,south korea,25,female,9,usa,16,academic,korean53.mp3,kor,22 september 2016.  LING523,,,
18,urdu,NULL,hyderabad,NULL,india,24,male,9,usa,0.8,academic,urdu18.mp3,urd,22 september 2016.  LING507,,,
1,tigre,NULL,bati,amhara,ethiopia,21,female,3,usa,17,naturalistic,tigre1.mp3,tig,21 september 2016.  LING507,,,
2,pahari,NULL,numb,kashmir,pakistan,22,male,5,usa,3,academic,pahari2.mp3,kfx,22 september 2016.  LING507,,,
48,dutch,NULL,zwolle,NULL,netherlands,50,male,12,usa,6,academic,dutch48.mp3,nld,24 september 2016.  LING523,,,
49,dutch,NULL,velsen,NULL,netherlands,42,female,12,usa,6,academic,dutch49.mp3,nld,24 september 2016. LING523,,,
169,spanish,NULL,ponce,NULL,puerto rico,36,female,10,usa,16,academic,spanish169.mp3,spa,27 september 2016.  LING507,,,
1,wali,NULL,wa,NULL,ghana,29,male,9,usa,5,academic,wali1.mp3,wlx,2 october 2016.  LING523,,,
117,arabic,,al ras,NULL,saudi arabia,40,male,37,usa,3,academic,arabic117.mp3,ars,5 october 2016.  LING523,,,
118,arabic,najdi,riyadh,NULL,saudi arabia,40,male,13,"australia, usa",3,academic,arabic118.mp3,ars,"4 october 2016.  LING523.

residence: 1 year australia, 2 years usa",,,
21,amharic,NULL,addis ababa,NULL,ethiopia,24,male,15,usa,6,academic,amharic21.mp3,amh,7 october 2016.  LING507,,,
119,arabic,hijazi,jiddah,NULL,saudi arabia,29,male,13,"uk, usa",17,academic,arabic119.mp3,acw,"7 october, 2016.  LING507.

residence: 5 years uk, 12 years usa",,,
120,arabic,najdi,riyadh,NULL,saudi arabia,31,male,13,usa,3,academic,arabic120.mp3,ars,7 october 2016. LING507,,,
121,arabic,NULL,riyadh,NULL,saudi arabia,28,male,5,usa,3,academic,arabic121.mp3,ajp,"7 october 2016. LING507. born in riyadh, but parents were jordanian",,,
